;;;;;;;;;;;;;;;;;;;;;;;;;
Прайс-лист для партнера ;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Прайс-лист;;;;;;;;;;;;;;;;;;;;;;;;;
4 сентября 2023 г.;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Наименование товаров;Цена за ед.;;Кол-во в упаковке;Страна / Производитель;"Количество на 
складах";;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
01. МЯСО, ПТИЦА И МЯСНАЯ ГАСТРОНОМИЯ;;;;;;;;;;;;;;;;;;;;;;;;;
01.1 Мясная гастрономия;;;;;;;;;;;;;;;;;;;;;;;;;
"01.1.03 Мясные изедлия  ""Златиборац""";;;;;;;;;;;;;;;;;;;;;;;;;
"		Топпинг ""Dolce-Rosa"" Соленная карамель  (1,0 л/1 кг/1,050 кг) упак. 6 шт.";299,7;шт;6;"Компания  ""Джелато"" (Россия)";25;;;;;;;;;;;;;;;;;;;;
ШОКОЛАД:;;;;;;;;;;;;;;;;;;;;;;;;;
"		Шоколад ""Barry Callebaut"" белый в галлетах 25,9 % какао (2,500 кг/2,544 кг) кор. 8 шт.";2 837,35;шт;8;БЕЛЬГИЯ/Barry Callebaut Belgium nv;53;;;;;;;;;;;;;;;;;;;;
"		Шоколад ""Barry Callebaut"" горький в галлетах 70 % какао (2,500 кг/2,530 кг) кор. 8 шт.";2 904,23;шт;8;БЕЛЬГИЯ/Barry Callebaut Belgium nv;34;;;;;;;;;;;;;;;;;;;;
"		Шоколад ""Barry Callebaut"" молочный в галлетах 33,6 % какао (2,5 кг) кор. 8 шт.";2 699,6;шт;8;БЕЛЬГИЯ/Barry Callebaut Belgium nv;27;;;;;;;;;;;;;;;;;;;;
"		Шоколад ""Barry Callebaut"" темный в галлетах 54,5 % какао (2,500 кг/2,522 кг) кор. 8 шт.";2 619,43;шт;8;БЕЛЬГИЯ/Barry Callebaut Belgium nv;82;;;;;;;;;;;;;;;;;;;;
		Шоколад Purocao Biancо  Dischi 31 белый  (36/38) пак (2,500 кг) упак. 4 шт;1 867,93;шт;4;Италия;5;;;;;;;;;;;;;;;;;;;;
09. Соки и сиропы;;;;;;;;;;;;;;;;;;;;;;;;;
МИНЕРАЛЬНАЯ ВОДА;;;;;;;;;;;;;;;;;;;;;;;;;
"		Мин вода ""Горячий Ключ - 2000"" Газ (1,5 л) упак 6 шт.";36,86;шт;1;РОССИЯ;378;;;;;;;;;;;;;;;;;;;;
"		Мин вода природная ""Легенда Гор Архыз"" Без Газ (0,5 л) упак 12шт.";16,88;шт;12;;1 112;;;;;;;;;;;;;;;;;;;;
"		Мин вода природная ""Легенда Гор Архыз"" Газ (0,5 л) упак 12шт.";16,88;шт;12;;932;;;;;;;;;;;;;;;;;;;;
"		Мин вода природная ""Легенда Гор Архыз"" Газ (1,5 л) упак 6 шт.";30;шт;1;;614;;;;;;;;;;;;;;;;;;;;
СИРОПЫ:;;;;;;;;;;;;;;;;;;;;;;;;;
"СИРОПЫ ""ТОСКИ"":";;;;;;;;;;;;;;;;;;;;;;;;;
"			Подставка металлическая под сиропы ""Toschi"" (для трех бутылок)";2 638,97;шт;1;Италия/Toschi Vignola S.r.l.;1;;;;;;;;;;;;;;;;;;;;
"СИРОПЫ ""ТОСКИ"":РУБЛИ";;;;;;;;;;;;;;;;;;;;;;;;;
"			Сироп Розового грейпфрут ""Toschi"" ст. бут. 1л упак. 6шт.";829,14;шт;6;;26;;;;;;;;;;;;;;;;;;;;
СИРОПЫ, КОНЦЕНТРАТЫ:;;;;;;;;;;;;;;;;;;;;;;;;;
"			Лимонный концентрат ""Цитрано"" (0,545 кг/500 мл) упак. 24 шт.";79,34;шт;24;Олимпик Фудс (Россия);1 545;;;;;;;;;;;;;;;;;;;;
"		Сироп  """"Апельсин""""  ст/б (1,340 кг/1,970 кг/1,000 мл) упак.6 шт  Barinoff";305,71;шт;6;"ООО""Производственный Холдинг""Меркурий""";3;;;;;;;;;;;;;;;;;;;;
"		Сироп  ""Грейпфрут"" ст/б (1,340 кг/1,970 кг/1,000 мл) упак.6 шт  Barinoff";318,45;шт;6;"РОССИЯ/ООО""Производственный Холдинг""Меркурий""";3;;;;;;;;;;;;;;;;;;;;
"		Сироп  ""Желтый банан""   ст/б  (1,340кг/1,970  кг/1000 мл ) упак.6 шт Barinoff";308,19;шт;6;"РОССИЯ/ООО""Производственный Холдинг""Меркурий""";4;;;;;;;;;;;;;;;;;;;;
"		Сироп  ""Черная смородина""  ст/б (1,340 кг/1,970 кг/1,000 мл) упак.6 шт  Barinoff";318,45;шт;6;"РОССИЯ/ООО""Производственный Холдинг""Меркурий""";8;;;;;;;;;;;;;;;;;;;;
"		Сироп ""Груша"" ( 1,340 кг/1,000 мл) упак.6 шт  Barinoff";309,24;шт;6;"РОССИЯ/ООО""Производственный Холдинг""Меркурий""";12;;;;;;;;;;;;;;;;;;;;
		Сироп « Бабл Гам» ст/б (1,340 кг/1,000 мл)  упак.6 шт  Barinoff;309,24;шт;6;"РОССИЯ/ООО""Производственный Холдинг""Меркурий""";6;;;;;;;;;;;;;;;;;;;;
		Сироп « Зеленое яблоко » ст/б (1,340 кг/1,970 кг/1,000 мл)  упак.6 шт  Barinoff;318,45;шт;6;"РОССИЯ/ООО""Производственный Холдинг""Меркурий""";4;;;;;;;;;;;;;;;;;;;;
		Сироп « Имбирный пряник» ст/б  (1,340 кг/1,000 мл) упак.6 шт  Barinoff;318,45;шт;6;"РОССИЯ/ООО""Производственный Холдинг""Меркурий""";5;;;;;;;;;;;;;;;;;;;;
		Сироп « Персик» ст/б (1,340 кг/1,000 мл)  упак.6 шт  Barinoff;318,45;шт;6;"РОССИЯ/ООО""Производственный Холдинг""Меркурий""";5;;;;;;;;;;;;;;;;;;;;
		Сироп «Маракуйя»  ст/б (1,340 кг/1,000 мл) упак.6 шт  Barinoff;298,87;шт;6;;12;;;;;;;;;;;;;;;;;;;;
		Сироп Арбуз  ст/б (1,340 кг/1,970 кг/1,000 мл) упак.6 шт  Barinoff;312,2;шт;6;"РОССИЯ/ООО""Производственный Холдинг""Меркурий""";18;;;;;;;;;;;;;;;;;;;;
		Сироп Имбирь с ароматом  (Ginger)   ст/б  (1,340 кг/1,000 мл) упак.6 шт  Barinoff;306,41;шт;6;РОССИЯ;2;;;;;;;;;;;;;;;;;;;;
		Сироп Личи ст/б (1,340 кг/1,970 кг/1,000 мл) упак.6 шт  Barinoff;318,45;шт;6;РОССИЯ;13;;;;;;;;;;;;;;;;;;;;
		Сироп Манго со вкусом и ароматом (Mango) ст/б  (1,340 кг/1,000 мл) упак.6 шт  Barinoff;318,45;шт;6;РОССИЯ;12;;;;;;;;;;;;;;;;;;;;
	Морс из черной смородины охл 370мл(4,68кг) кор, 12шт. Мираторг;73,71;шт;1;;1;;;;;;;;;;;;;;;;;;;;
"10. Продукция ""Юнилевер""";;;;;;;;;;;;;;;;;;;;;;;;;
"	Бульон говяжий ""Кнорр"" (2,000 кг/2,110кг) кор. 4 шт.";1 021,33;шт;1;Юнилевер Русь (Россия);28;;;;;;;;;;;;;;;;;;;;
"	Бульон грибной ""KNORR PROFESSIONAL "" (2,000 кг/2,109 кг) упак.4 шт (ОПТ)";1 249,13;шт;4;Юнилевер Русь (Россия);27;;;;;;;;;;;;;;;;;;;;
"	Бульон куриный ""Кнорр"" (2,000 кг/2,109 кг) кор.4 шт.";1 020,61;шт;4;Юнилевер Русь (Россия);263;;;;;;;;;;;;;;;;;;;;
"	Бульон овощной ""Кнорр"" (2,000 кг/2,065 кг) кор. 4 шт.  (ОПТ)";1 224,19;шт;1;;16;;;;;;;;;;;;;;;;;;;;
"	Бульон рыбный ""KNORR PROFESSIONAL "" (2,000 кг/2,109 кг) упак.4 шт. (ОПТ)";1 765,21;шт;4;"ООО ""Юнилевер Русь"" (Россия)";29;;;;;;;;;;;;;;;;;;;;
	Майонез Хеллманс Настоящий NEW (5,000 л/4,700 кг) упак.2 шт;1 648,88;шт;2;"ООО ""Юнилевер Русь"" (Россия)";37;;;;;;;;;;;;;;;;;;;;
"11. Продукция ""Хайнц""";;;;;;;;;;;;;;;;;;;;;;;;;
"	Кетчуп томатный ""Хайнц"" пакет (2 кг/2,080 кг) кор. 6 шт.";456,26;шт;6;"ООО ""Петропродукт-Отрадное"" (Россия)";539;;;;;;;;;;;;;;;;;;;;
"	Соус ""ХАЙНЦ""  Терияки балк (1,000 кг/1,060 кг) упак. 6 шт. Россия";400,41;шт;6;"РОССИЯ/ООО ""Петропродукт-Отрадное"" (Россия)";30;;;;;;;;;;;;;;;;;;;;
"	Соус ""ХАЙНЦ""  Чесночный Ранч на основе растительных масел пакет  (1,000 кг/ 1,013 кг) упак. 6 шт. Р";535,27;шт;6;"ООО ""Петропродукт-Отрадное"" (Россия)";10;;;;;;;;;;;;;;;;;;;;
"	Соус ""ХАЙНЦ"" Бургер на основе растительных масел  (1,000 кг/ 1,013 кг) упак. 6 шт";576,72;шт;1;"ООО ""Петропродукт-Отрадное""";8;;;;;;;;;;;;;;;;;;;;
"	Соус ""ХАЙНЦ"" Горчичный специальный (0,700 кг) упак. 7 шт. Россия";298,28;шт;7;"ООО ""Петропродукт-Отрадное"" (Россия)";31;;;;;;;;;;;;;;;;;;;;
"	Соус ""ХАЙНЦ"" на основе раст. масел чесночный оригинальный балк  (1,000 кг/ 1,013 кг) упак. 6 шт. Россия";381,7;шт;6;"ООО ""Петропродукт-Отрадное"" (Россия)";21;;;;;;;;;;;;;;;;;;;;
"	Соус ""ХАЙНЦ"" сырный оригинальный дип-пот (0,025 мл) кор. 125 шт.";5,88;шт;125;"ООО ""Петропродукт-Отрадное"" (Россия)";1;;;;;;;;;;;;;;;;;;;;
"	Соус ""ХАЙНЦ"" Сырный оригинальный на основе растительных масел балк (1,000 кг) упак. 6 шт.";432,43;шт;6;"Нидерланды/ООО ""Петропродукт-Отрадное"" (Россия)";194;;;;;;;;;;;;;;;;;;;;
13. Растительные альтернативы мяса;;;;;;;;;;;;;;;;;;;;;;;;;
"	Фарш ""Хайбиф"" растительный  классический замороженный (1,500 кг)упак.4 шт";785,58;шт;4;;6;;;;;;;;;;;;;;;;;;;;
14. Специи, соусы;;;;;;;;;;;;;;;;;;;;;;;;;
БУЛЬОНЫ, ЗАГУСТИТЕЛИ:;;;;;;;;;;;;;;;;;;;;;;;;;
CSM Deutschland GmbH;;;;;;;;;;;;;;;;;;;;;;;;;
"			Бульон говяжий  ЭКО ""«Chef""s Mate» пак/зип-лок (1,000 кг) упак.20 шт Россия";569,15;шт;20;;97;;;;;;;;;;;;;;;;;;;;
"			Бульон грибной  ""«Chef""s Mate» пак/зип-лок(1,000 кг) упак.20 шт  Россия";626,7;шт;20;РОССИЯ;13;;;;;;;;;;;;;;;;;;;;
"			Бульон куриный  ""«Chef""s Mate» пак/зип-лок (1,000 кг) упак.20 шт  Россия";507,91;шт;20;"РОССИЯ/ООО ""Профессиональные Биотехнологии""";180;;;;;;;;;;;;;;;;;;;;
"			Бульон овощной  ""«Chef""s Mate» пак/зип-лок(1,000 кг) упак.20 шт  Россия";519,8;шт;20;;80;;;;;;;;;;;;;;;;;;;;
"			Бульон рыбный  ""«Chef""s Mate"" пак/зип-лок (1,000 кг) упак.20 шт  Россия";827,45;шт;20;РОССИЯ;55;;;;;;;;;;;;;;;;;;;;
БУЛЬОНЫ ДЛЯ ЯПОНСКОЙ КУХНИ:;;;;;;;;;;;;;;;;;;;;;;;;;
			Бульон рыбный (концентрат рыбного супа) Хондаши, Даши (1 кг) кор. 10 шт.;686,63;шт;4;Китай/Beijing Weishenhe Trade Co., LTD;33;;;;;;;;;;;;;;;;;;;;
"		Бульон мясной из бекона сухой ""АРИКОН ПРОФИI"" ведро (2,000 кг) упак.4 шт";732,34;шт;4;РОССИЯ;4;;;;;;;;;;;;;;;;;;;;
"		Бульон овощной сухой ""АРИКОН ПРОФИ"" ведро (2,000 кг) упак.4 шт (М37773)";763,46;шт;4;РОССИЯ;15;;;;;;;;;;;;;;;;;;;;
"		Бульон рыбный сухой ""АРИКОН ПРОФИ"" ведро (2,000 кг) упак.4 шт";1 251,34;шт;4;РОССИЯ/АРИКОН-ПРО ПК;2;;;;;;;;;;;;;;;;;;;;
		Куриный порошок PRB ж/б (1,000 кг) упак.12 шт;437,93;шт;12;Guangdong PRB BIO-TECH Co., Ltd;9;;;;;;;;;;;;;;;;;;;;
"		Пюре картофельное ""АРИКОН ПРОФИ""  (3,000 кг) упак.1 шт";926,86;шт;1;РОССИЯ/АРИКОН-ПРО ПК;8;;;;;;;;;;;;;;;;;;;;
"		Смесь для пригот мясного соуса Деми Глас ""АРИКОН ПРОФИI"" ведро (1,500 кг) упак.4 шт (М37776)";1 810,44;шт;1;;4;;;;;;;;;;;;;;;;;;;;
МАЙОНЕЗ, СОУСЫ:;;;;;;;;;;;;;;;;;;;;;;;;;
ГОРЧИЦА;;;;;;;;;;;;;;;;;;;;;;;;;
"			Горчица Дижонская ""Bister"" пл/б (1 кг) кор. 6 шт.";704,59;шт;6;Франция/Bister France SARL;317;;;;;;;;;;;;;;;;;;;;
"			Горчица Дижонская ""Bister"" ст./б. (0,250 кг) упак. 12 шт. РУБ. 80";212,72;шт;12;БЕЛЬГИЯ;123;;;;;;;;;;;;;;;;;;;;
"			Горчица Дижонская ""Kcynska"" пл./б. (1 кг) упак. 9 шт.";485,03;шт;9;ПОЛЬША;148;;;;;;;;;;;;;;;;;;;;
"			Горчица Зернистая ""Bister"" пл/б (1,00 кг) кор. 6 шт.";621,36;шт;6;Франция/Bister France SARL;194;;;;;;;;;;;;;;;;;;;;
"			Горчица Зернистая ""Bister"" ст./б. (0,250 кг) упак. 12 шт. РУБ. 80";207,12;шт;12;БЕЛЬГИЯ/Bionat S.A.;132;;;;;;;;;;;;;;;;;;;;
"			Горчица Зернистая ""Kcynska/Кшинска"" пл./б. (1 кг) упак. 9 шт.";576,87;шт;9;ПОЛЬША;152;;;;;;;;;;;;;;;;;;;;
МАЙОНЕЗЫ:;;;;;;;;;;;;;;;;;;;;;;;;;
"			Майонез ""EFKO FOOD professional"" 67%  ведро NEW (2,850 кг/3,000 кг/3 л) упак. 4 шт.";489,3;шт;4;ЭФКО (Россия);24;;;;;;;;;;;;;;;;;;;;
СОУСЫ ФУРОРЕ;;;;;;;;;;;;;;;;;;;;;;;;;
"			Соус фруктово-пряный гурмэ абрикос и миндаль ""Furore"" ст./бан. (0,060 кг) упак. 6 шт.";192,29;шт;1;АВСТРИЯ/Furore Handelsgesellschaft mbH;1;;;;;;;;;;;;;;;;;;;;
"			Соус фруктово-пряный гурмэ яблоко и кальвадос ""Furore"" ст./бан. (0,060 кг) упак. 6 шт.";192,29;шт;1;АВСТРИЯ/Furore Handelsgesellschaft mbH;1;;;;;;;;;;;;;;;;;;;;
		Кетчуп «EFKO FOOD professional» Томатный Первой категории  (1,000 кг) упак.10;175,68;шт;1;РОССИЯ;18;;;;;;;;;;;;;;;;;;;;
"		Майонез ""EFKO FOOD professional"" 78%  ведро NEW (4,880 кг/5,000 кг/5 л) упак. 2 шт.";941,81;шт;2;;12;;;;;;;;;;;;;;;;;;;;
		Соус DARBO Дикая брусника (0,400 кг/0,615 кг) кор. 6 шт.;400,03;шт;6;АВСТРИЯ/A.DARBO AG;3;;;;;;;;;;;;;;;;;;;;
"		Соус кисло-сладкий ""AROY-D"" ст/бут (190 мл/0,215 кг) кор. 24 шт.";112,39;шт;24;Таиланд/Thai Agri Foods Public Company Limited;20;;;;;;;;;;;;;;;;;;;;
		Фасоль красная консервированная Ред Кидней «segreti d’Artigiano» ж/б (2,500 кг) упак. 6 шт.;557,89;шт;6;FRANZESE S.p.A. Industria Concerve Alimentari;144;;;;;;;;;;;;;;;;;;;;
"ПРОДУКЦИЯ ""МАРС"":";;;;;;;;;;;;;;;;;;;;;;;;;
"		Соус ""Uncle Ben*s"" - барбекью по-техасски (2,510 кг/2,655 кг) кор. 2 шт.";1 031,1;шт;2;Нидерланды/Mars Food Europe CV;2;;;;;;;;;;;;;;;;;;;;
РАСТЕНИЯ:;;;;;;;;;;;;;;;;;;;;;;;;;
		Водоросли Yaki Sushi Нори (Порфира)100лист/уп 240гр Yuchang Food(Глобал Фудс);991,64;шт;40;;5;;;;;;;;;;;;;;;;;;;;
		Водоросли СушиНори 100 листов (0,230 кг) упак. 40 шт. Корея;703,76;шт;48;КОРЕЯ, РЕСПУБЛИКА;96;;;;;;;;;;;;;;;;;;;;
		Имбирь маринованный белый (1,000 кг/1,050кг )  упак10 шт;163,18;шт;10;Китай/LAIWU YUYUAN FOODS CO., LTD.;113;;;;;;;;;;;;;;;;;;;;
		Имбирь маринованный розовый (1,000 кг/1,500 кг)  упак. 10 шт;137,56;шт;10;;180;;;;;;;;;;;;;;;;;;;;
		Морская капуста сушеная для роллов 100 листов (0,230 кг) упак. 108 шт. Корея;660;шт;1;;29;;;;;;;;;;;;;;;;;;;;
		Салат из водорослей Чука  (1,000 кг)  RISMA упак 10шт;380,58;шт;10;;59;;;;;;;;;;;;;;;;;;;;
"		Салат из водорослей Чука  зам ""Tamaki Pro"" (1,000 кг) упак. 10 шт.";281,44;шт;10;;84;;;;;;;;;;;;;;;;;;;;
СПЕЦИИ, ТРАВЫ, ПРЯНОСТИ:;;;;;;;;;;;;;;;;;;;;;;;;;
"СПЕЦИИ, ТРАВЫ, ПРЯНОСТИ ""ROMA FINE"":";;;;;;;;;;;;;;;;;;;;;;;;;
			Шафран ROMA  (0,002 кг) упак 250шт;1 097,78;шт;240;Италия/ROMA FINE FOODS SRL;108;;;;;;;;;;;;;;;;;;;;
"СПЕЦИИ, ТРАВЫ, ПРЯНОСТИ ""WIBERG""";;;;;;;;;;;;;;;;;;;;;;;;;
"			Итальянская смесь для салата ""WIBERG""  ( 0,880 кг) упак.24 шт  Германия ( 273011)";1 539,09;шт;24;Германия/FRUTAROM Savory Solutions Germany GmbH/FRUTAROM Production GmbH;1;;;;;;;;;;;;;;;;;;;;
"			Розмарин сублимированный ""WIBERG""  ( 0,140 кг) упак.24 шт  Индия (246608)";3 510,29;шт;24;FRUTAROM Savory Solutions Germany GmbH/FRUTAROM Production GmbH;1;;;;;;;;;;;;;;;;;;;;
"СПЕЦИИ, ТРАВЫ, ПРЯНОСТИ ""СПАЙС ЭКСПЕРТ"":";;;;;;;;;;;;;;;;;;;;;;;;;
"			Агар ""SpicExpert"" банка (0,500 кг/0,562 кг) упак. 6 шт.";1 674,18;шт;6;SpicExpert (Россия);1;;;;;;;;;;;;;;;;;;;;
"			Бадьян (анис звездчатый)  целый ""SpicExpert"" банка (0,200 кг/0,262 кг) кор. 6 шт.";666,75;шт;6;SpicExpert (Россия);41;;;;;;;;;;;;;;;;;;;;
"			Бадьян (анис звездчатый) молотый ""SpicExpert"" банка (0,500 кг/0,562 кг) упак. 6 шт.";1 312,9;шт;6;"ООО ""Спайс Эксперт"" (Россия)";6;;;;;;;;;;;;;;;;;;;;
"			Базилик ""SpicExpert"" банка (0,200 кг/1000 мл) упак. 6 шт.";150,48;шт;6;РОССИЯ;104;;;;;;;;;;;;;;;;;;;;
"			Барбарис красный Премиум ""SpicExpert"" пакет (1,000 кг/1,030 кг) упак. 10 шт.";1 623,33;шт;10;SpicExpert (Россия);5;;;;;;;;;;;;;;;;;;;;
"			Ванилин кристаллический ""SpicExpert"" (1,000 кг/1,030 кг) упак. 15 шт.";8 839,1;шт;15;;10;;;;;;;;;;;;;;;;;;;;
"			Ваниль в стручках 16-18 см ""SpicExpert"" пакет  ( 0,050 кг) упак.35 шт";3 468,73;шт;35;"ООО ""Спайс Эксперт"" (Россия)";43;;;;;;;;;;;;;;;;;;;;
"			Гвоздика целая ""SpicExpert"" банка (0,300 кг/0,362 кг) кор. 6 шт.";1 167,24;шт;6;SpicExpert (Россия);21;;;;;;;;;;;;;;;;;;;;
"			Глутамат натрия ""SpicExpert"" пакет (1,000 кг/1,030 кг) кор. 20 шт.";634,58;шт;20;SpicExpert (Россия);19;;;;;;;;;;;;;;;;;;;;
"			Горчичный порошек Васаби ""Fumiko Premium""(1,000 кг) упак. 10 шт. Китай(00844)";585,19;шт;10;Китай;67;;;;;;;;;;;;;;;;;;;;
"			Зира (кумин) ""SpicExpert"" банка (0,450 кг/0,515 кг) кор. 6 шт.";470,06;шт;6;SpicExpert (Россия);6;;;;;;;;;;;;;;;;;;;;
"			Зира (кумин) молотый ""SpicExpert"" банка (0,450 кг/0,512 кг) кор. 6 шт.";332,03;шт;6;SpicExpert (Россия);29;;;;;;;;;;;;;;;;;;;;
"			Имбирь молотый ""SpicExpert"" пакет (1,000 кг/1,030кг) упак. 15 шт.";515,32;шт;15;SpicExpert (Россия);23;;;;;;;;;;;;;;;;;;;;
"			Итальянские травы (для пиццы) ""SpicExpert"" банка  (0,200 кг/0,262 кг) кор. 6 шт.";285,16;шт;6;SpicExpert (Россия);6;;;;;;;;;;;;;;;;;;;;
"			Итальянские травы (приправа для пиццы) ""SpicExpert""пл. пакет  (1,000 кг/1,030 кг) кор. 6 шт.";1 002,41;шт;6;SpicExpert (Россия);10;;;;;;;;;;;;;;;;;;;;
"			Кардамон молотый банка ""SpicExpert"" (0,500 кг) кор. 6 шт.";755,17;шт;1;SpicExpert (Россия);2;;;;;;;;;;;;;;;;;;;;
"			Кардамон целый банка ""SpicExpert"" (0,160 кг/360 мл) упак. 9 шт.";774,76;шт;9;SpicExpert (Россия);10;;;;;;;;;;;;;;;;;;;;
"			Карри Золотой ""SpicExpert"" банка (0,500 кг/0,562 кг) кор. 6 шт.";286,37;шт;6;SpicExpert (Россия);9;;;;;;;;;;;;;;;;;;;;
"			Кориандр молотый ""SpicExpert"" пакет (1,000 кг/1,030 кг) упак. 10 шт.";136,7;шт;15;SpicExpert (Россия);11;;;;;;;;;;;;;;;;;;;;
"			Кориандр целый ""SpicExpert"" банка (0,300 кг/0,362 кг) кор. 6 шт.";131,57;шт;6;SpicExpert (Россия);8;;;;;;;;;;;;;;;;;;;;
"			Кориандр целый ""SpicExpert"" пакет (1,000 кг/1,030 кг) упак. 10 шт.";244,7;шт;10;SpicExpert (Россия);13;;;;;;;;;;;;;;;;;;;;
"			Корица в палочках ""SpicExpert"" банка (0,250 кг/0,312 кг) кор. 6 шт.";477,43;шт;6;SpicExpert (Россия);77;;;;;;;;;;;;;;;;;;;;
"			Корица молотая ""SpicExpert"" банка (0,500 кг/0,560 кг) кор. 6 шт";293,57;шт;6;SpicExpert (Россия);84;;;;;;;;;;;;;;;;;;;;
"			Крахмал картофельный ""SpicExpert"" пл. пакет (1,000 кг/1,030 кг) кор. 20 шт.";307,72;шт;20;"ОАО ""Рогозницкий крахмальный завод""";127;;;;;;;;;;;;;;;;;;;;
"			Крахмал кукурузный ""SpicExpert"" пл. пакет (1,000 кг/1,030 кг) кор. 15 шт";174,29;шт;15;Каргилл (Россия);614;;;;;;;;;;;;;;;;;;;;
"			Кунжут ""SpicExpert"" пл. пакет (1,000 кг/1,030 кг) кор. 15 шт.";530,81;шт;15;SpicExpert (Россия);40;;;;;;;;;;;;;;;;;;;;
"			Куркума ""SpicExpert"" пакет (1,000 кг/1,030 кг) упак. 15 шт.";423,5;шт;15;SpicExpert (Россия);7;;;;;;;;;;;;;;;;;;;;
"			Куркума молотая ""SpicExpert"" банка (0,500 кг/0,565 кг) кор. 6 шт.";282,9;шт;6;SpicExpert (Россия);12;;;;;;;;;;;;;;;;;;;;
"			Лавровый лист Экстра ""SpicExpert"" пл.  пакет (0,100 кг/0,110 кг) кор.10 шт.";175,21;шт;10;SpicExpert (Россия);19;;;;;;;;;;;;;;;;;;;;
"			Лимонная кислота ""SpicExpert""  пакет (1,000 кг/1,030 кг)  кор. 20 шт.";335,54;шт;20;Huggestone Enterprise Co.,Ltd;156;;;;;;;;;;;;;;;;;;;;
"			Лук сушеный молотый ""SpicExpert"" пакет (1,000 кг/1,030 кг) кор. 5 шт.";860,49;шт;5;SpicExpert (Россия);3;;;;;;;;;;;;;;;;;;;;
"			Майоран молотый ""SpicExpert"" банка (0,300 кг/0,360 кг) кор. 6 шт.";194,71;шт;6;SpicExpert (Россия);3;;;;;;;;;;;;;;;;;;;;
"			Мак пищевой семена ""SpicExpert"" пакет  ( 0,500 кг) упак.30 шт";433,58;шт;30;"ООО ""Спайс Эксперт"" (Россия)";56;;;;;;;;;;;;;;;;;;;;
"			Мускатный орех молотый ""SpicExpert"" банка  (0,500 кг/0,560 кг) упак. 6 шт.";350,77;шт;6;SpicExpert (Россия);8;;;;;;;;;;;;;;;;;;;;
"			Мускатный орех молотый ""SpicExpert"" пакет (1,000 кг/1,030кг) упак. 15 шт.";574,7;шт;15;SpicExpert (Россия);2;;;;;;;;;;;;;;;;;;;;
"			Мускатный орех целый пакет ""SpicExpert""  (1,000 кг) упак. 10 шт.";1 905,5;шт;10;SpicExpert (Россия);2;;;;;;;;;;;;;;;;;;;;
"			Орегано (душица) ""SpicExpert"" банка (0,150 кг/0,212 кг) упак.. 6 шт.";157,36;шт;6;;210;;;;;;;;;;;;;;;;;;;;
"			Паприка с ароматом копчения ""SpicExpert"" пакет (1,000 кг/1,010 кг) кор. 20 шт.";752,57;шт;20;SpicExpert (Россия);15;;;;;;;;;;;;;;;;;;;;
"			Паприка с ароматом копчения ""SpicExpert"" пл./б. (0,400 кг/462кг)  кор. 6 шт.";387,17;шт;6;SpicExpert (Россия);56;;;;;;;;;;;;;;;;;;;;
"			Паприка сладкая молотая  ASTA-150 ""SpicExpert"" банка (0,400 кг/0,462 кг) кор.6 шт";275,57;шт;6;SpicExpert (Россия);193;;;;;;;;;;;;;;;;;;;;
"			Паприка сладкая молотая ""SpicExpert"" пакет (1,000 кг/1,010 кг) кор. 15 шт.";524,57;шт;15;SpicExpert (Россия);32;;;;;;;;;;;;;;;;;;;;
"			Перец белый горошек ""SpicExpert"" банка (0,500 кг/0,562 кг) кор. 6 шт.";907,81;шт;6;SpicExpert (Россия);5;;;;;;;;;;;;;;;;;;;;
"			Перец белый молотый ""SpicExpert"" банка (0,500 кг/0,560 кг) упак. 6 шт.";358,34;шт;24;SpicExpert (Россия);10;;;;;;;;;;;;;;;;;;;;
"			Перец душистый целый ""SpicExpert"" банка (0,350 кг/0,412 кг) кор.6 шт.";766,03;шт;6;SpicExpert (Россия);6;;;;;;;;;;;;;;;;;;;;
"			Перец зелёный горошек ""SpicExpert"" банка (0.350 кг/0,410 кг) упак. 6 шт.";962,81;шт;24;SpicExpert (Россия);6;;;;;;;;;;;;;;;;;;;;
"			Перец кайенский молотый ""SpicExpert"" банка (0,500 кг/0,562 кг) кор. 6 шт.";462,18;шт;6;SpicExpert (Россия);23;;;;;;;;;;;;;;;;;;;;
"			Перец красный молотый Чили""SpicExpert"" банка (0,400 кг/0,460 кг) упак. 6 шт.";243,23;шт;24;SpicExpert (Россия);8;;;;;;;;;;;;;;;;;;;;
"			Перец красный острый (птичий глаз) ""SpicExpert"" банка (0,180 кг/1000 мл ) упак. 6 шт.";1 001,75;шт;6;"РОССИЯ/ООО ""СПАЙС ЭКСПЕРТ"" ПК (Поставщик)";3;;;;;;;;;;;;;;;;;;;;
"			Перец красный острый Чили дробленый ""SpicExpert"" банка (0,300 кг/0,362 кг) кор. 6 шт";362,78;шт;6;SpicExpert (Россия);36;;;;;;;;;;;;;;;;;;;;
"			Перец розовый горошек""SpicExpert"" пакет (1,000 кг/1,030 кг) упак. 10 шт.";2 674,12;шт;10;SpicExpert (Россия);15;;;;;;;;;;;;;;;;;;;;
