;Альянс Юг ООО;;;;;;;
;г.Краснодар, ОПХ КНИИСХ 1 отдел ул, дом № 35, тел.: (861) 200-27-96;;;;;;;
;;;;;;;;
;-- Доставка продуктов на следующий день после звонка;;;;;;;
;-- Доставка нашим автотранспортом;;;;;;;
;-- Заказы принимаются по многоканальному телефону;;;;;;;
;;;;;;;;
;-- Цены указаны с учетом НДС;;;;;;;
;-- Прием заказов:;;;;;;;
;  С понедельника по субботу с 9.00 до 18.00;;;Ваш менеджер ____________________;;;;
;;;;Тел._____________________________;;;;
;;;;;;;;
;ПРАЙС - ЛИСТ;;;;;;;
;Дата 15.08.2023;;;;;;;
;Артикул;Наименование товара;Произв.;Ед. изм.;Фасовка;Ед. изм. в кор.;Цена за ед.;
;;;;;;;;
;;Креветки, морепродукты;;;;;;
;39351;        Уксус рисовый 20л - Tamaki;Европродукт;упак;20;1;1 576,00;*
;;    Продукты для паназиатской кухни;;;;;;
;31926;        Кокосовое молоко 0.4л - Aroy-D;Thai Agri Foods;упак;0,4;24;150,00;*
;31928;        Кокосовое молоко 1л - Aroy-D;Thai Agri Foods;упак;1;12;302,00;*
;33587;"        Паста ""TOM YUM"" 0.4кг - Aroy-D";Thai Agri Foods;упак;0,4;24;217,00;*
;37996;"        Паста ""TOM YUM"" 0.4кг - Chang";Penta Impex;упак;0,4;24;290,00;*
;32016;"        Паста ""TOM YUM"" 1кг - Aroy-D";Thai Agri Foods;упак;1;12;485,00;*
;36446;"        Суп ""TOM YUM"" 0.4кг - Aroy-D";Thai Agri Foods;упак;0,4;24;191,00;*
;;    Молочные продукты;;;;;;
;39728;"        Белковый продукт с змж ""Mozzarella for pizza"" 45% 3кг - Mozaretti";ВариантОдин;упак;3;6;1007,00;*
;33979;        Масло сливочное 0.4кг - Тысяча озер;Невские сыры;упак;0,4;8;359,00;*
;27285;        Масло сливочное 72.5% 0.5кг - Крестьянское;Лав продукт;упак;0,5;10;249,00;*
;34985;        Молоко 3.2% 0.97л - Авида;Авида;упак;0,97;12;96,00;*
;35652;        Молоко 3.2% 1л - Молочный день;Южный молочный завод;упак;1;12;68,00;*
;36159;        Сливки питьевые 10% 1л - Солнышко Кубани;МолПромКубань;упак;1;12;161,00;*
;34272;        Сливки питьевые 22% 1л - Солнышко Кубани;МолПромКубань;упак;1;12;281,00;*
;34271;        Сливки питьевые 33% 1л - Солнышко Кубани;МолПромКубань;упак;1;12;373,00;*
;39939;        Сметанный продукт 20% 5кг - Россия;Хладокомбинат Лабинский;упак;5;1;488,00;*
;36323;        Спред сливочно-растительный 82.5% 5кг - Традиционное утро;Промилк;упак;5;1;1 640,00;*
;39729;"        Сыр ""Mozzarella for pizza"" 45% 3кг - Mozaretti";ВариантОдин;упак;3;6;1 506,00;*
;40021;"        Сыр ""Брынза"" 0.25кг - НАК";НАК;упак;0,25;18;125,00;*
;26751;"        Сыр ""Гауда"" (~3кг) вес. - Bibertaler";Данковский молочный завод;кг;1;1;569,00;*
;24118;"        Сыр ""Гойя"" (~5кг) вес. - La Paulina";Molfino Hnos S.A.;кг;1;1;1125,00;*
;25627;"        Сыр ""Моцарелла"" (~3кг) вес. - La Paulina";Molfino Hnos S.A.;кг;1;1;763,00;*
;34617;"        Сыр ""Моцарелла"" 40% (~2кг) вес. - Россия";Сыровар;кг;1;1;529,00;*
;25929;"        Сыр ""Моцарелла"" 40% 1кг - Bonfesto";Туровский МК;упак;1;8;631,00;*
;35676;"        Сыр ""Чеддер"" (~3кг) вес. - Радость вкуса";Семикаракорский сыродельный комбинат;кг;1;1;825,00;*
;39690;        Сыр творожный сливочный 65% 1кг — FriendChef;Узловский МК;упак;1;5;386,00;*
;35668;"        Сырный продукт ""Токио"" 3.3кг - Bakery mix";Узловский МК;упак;3,3;1;663,00;*
;26199;        Сыр творожный сливочный 2кг - Profi Cheese;Ленинградский СК;упак;2;4;747,00;*
;38801;        Сыр творожный сливочный 5.5кг - Profi Cheese;Ленинградский СК;упак;5,5;1;2 025,00;*
;36729;"        Сырный продукт ""Гауда оригинальная"" (~4кг) вес. - Ферма Босконе";Молочные горки;кг;1;1;456,00;*
;34618;"        Сырный продукт ""Моцарелла"" (~2кг) вес. - Россия";Сыровар;кг;1;1;396,00;*
;;    Прочее;;;;;;
;40016;        Меланж яичный жидкий 10кг - Прима Меланж;Прима Меланж;упак;10;2;1 378,00;*
;36100;        Паста Фундук/Миндаль PRAMANO-T14  5кг - Callebaut;Barry Callebaut Belgium;упак;5;2;7 094,00;*
;35335;        Палочки бамбуковые (бумага) 100шт/уп - Китай;Changsha Binhong Import and Export;упак;0,75;30;185,00;*
;39833;        Палочки бамбуковые (пленка) 100шт/уп - Kaminary;Yiyang Hongshun Bamboo & Wood Products;упак;0,75;50;102,00;*
;32153;        Циновка (27см*27см) 0.11кг - Китай;Beijing Weishenhe Trade;упак;0,11;200;111,00;*
;31574;        Сахар песок 50кг - Россия;Фирма Агрокомплекс им.Н.И.Ткачева;упак;50;1;3 719,00;*
;32792;        Сода пищевая 0.5кг - Россия;Башкирская содовая компания;упак;0,5;24;45,00;*
;21615;        Соль помол №1 1кг - Россия;Руссоль;упак;1;50;18,00;*
;27357;        Соль помол №1 1кг - Россия;Руссоль;упак;1;30;18,00;*
;32115;        Уксус винный красный 6% 1л - Oliveto;Оливето;упак;1;12;171,00;*
;32606;"        Шоколад белый 22% ""Ariba Bianco Dischi"" 10кг - Master Martini";Unigra S.r.l.;упак;10;1;11 504,00;*
;;Мороженое;;;;;;
;;"    Мороженое ""Айсберри""";;;;;;
;37246;"        Морож. контейнер ""Стандарт"" без наполнителя 2.2кг - Айсберри (№1817)";Айсберри-ФМ;упак;2,2;1;676,00;*
;37247;"        Морож. контейнер ""Стандарт"" ванильное 2.2кг - Айсберри (№1857)";Айсберри-ФМ;упак;2,2;1;642,00;*
;37292;"        Морож. контейнер ""Стандарт"" клубника 2.2кг - Айсберри (№1820)";Айсберри-ФМ;упак;2,2;1;727,00;*
;37294;"        Морож. контейнер ""Стандарт"" фисташка 2.2кг - Айсберри (№1860)";Айсберри-ФМ;упак;2,2;1;669,00;*
;37293;"        Морож. контейнер ""Стандарт"" шоколад 2.2кг - Айсберри (№1851)";Вологодское мороженое;упак;2,2;1;629,00;*
;37565;"        Морож. контейнер ""Филевское"" грецкий орех 2.2кг - Айсберри (№1847)";Вологодское мороженое;упак;2,2;1;1 267,00;*
;;Полуфабрикаты;;;;;;
;;"    Продукция ""Золотой Петушок""";;;;;;
;33367;"        Сырные палочки ""Моцарелла"" 1кг - ФРОСТ-А";ФРОСТ-А;упак;1;10;549,00;*
;;"    Продукция ""Мираторг""";;;;;0;
;35734;"        Наггетсы куриные ""Классические"" 1.115кг - Россия";Компас Фудс;упак;1,115;15;425,00;*
;38430;"        Котлеты куриные ""ПФ100"" 1кг - Россия";Компас Фудс;упак;1;16;299,00;*
;38862;        Стрипсы куриные 1.115кг  - Россия;Компас Фудс;упак;1,115;15;474,00;*
;;Грибы;;;;;;
;;    Грибы;;;;;;
;32925;        Грибы белые резаные (кубики) с/м 8кг - Россия;ГринПроджект;упак;8;1;3 974,00;*
;37793;        Шампиньоны резаные с/м 10кг - Беларусь;Бонше;упак;10;1;1 375,00;*
;40000;        Шампиньоны резаные с/м 10кг - Россия;Мой склад;упак;10;1;1096,00;*
;;Ягоды;;;;;;
;;    Ягоды;;;;;;
;40024;        Абрикос кубики с/м 10кг - Китай;Qingdao Frusin Imp.&Exp.;упак;10;1;2 774,00;*
;40036;        Брусника с/м 10кг - Китай;Rizhao Ruilin International Trading;упак;10;1;3 174,00;*
;32766;        Брусника с/м 10кг - Россия;Кантарелла;упак;10;1;3 069,00;*
;32894;        Вишня без косточки с/м 10кг - Македония;Dip Frozen Dooel;упак;10;1;3 531,00;*
;36220;        Вишня без косточки с/м 10кг - Сербия;Monicom;упак;10;1;4 970,00;*
;37831;        Вишня без косточки с/м 10кг - Узбекистан;Asians Frozen Foods;упак;10;1;2 500,00;*
;36014;        Вишня без косточки с/м 10кг - Узбекистан;Agro Soy Plast;упак;10;1;2 550,00;*
;38262;        Вишня без косточки с/м 10кг- Сербия;Rope Company;упак;10;1;3 531,00;*
;37688;        Вишня без косточки с/м 10кг- Сербия;ABD-Prom;упак;10;1;5 323,00;*
;35869;        Ежевика с/м 10кг - Сербия;Rismen;упак;10;1;3 010,00;*
;39907;        Ежевика с/м 10кг - Сербия;Lemex Gamakom;упак;10;1;2 671,00;*
;35998;        Клубника с/м 10кг - Египет;International Delta Center;упак;10;1;1225,00;*
;33466;        Клубника с/м 10кг - Египет;Season Plus For Manufacturing&Trade;упак;10;1;1 454,00;*
;34363;        Клубника с/м 10кг - Египет;El Sheikh Company for Food Packing and Preservation;упак;10;1;2 440,00;*
;34703;        Клубника с/м 10кг - Египет;Elswedy for Export and Supplies;упак;10;1;1 466,00;*
;38595;        Клюква с/м 10кг - Россия;Мой склад;упак;10;1;4 355,00;*
;33830;        Клюква садовая с/м 10кг - Китай;Xiamen Sinocharm;упак;10;1;3 413,00;*
;35329;        Клюква садовая с/м 10кг - Россия;РПК;упак;10;1;3 755,00;*
;34931;        Красная смородина с/м 10кг - Китай;Qingdao Harthn-Ritune;упак;10;1;1 588,00;*
;37628;        Малина с/м 10кг - Беларусь;Геар Экспорт;упак;10;1;4 463,00;*
;35319;        Малина с/м 2.5кг - Китай;Harbin Gaotai Food;упак;2,5;4;2 229,00;*
;34851;        Малина с/м 2.5кг - Китай;Fujian Delicious Foods;упак;2,5;4;725,00;*
;31973;        Малина с/м 2.5кг - Китай;Qingdao Jaze Biotech;упак;2,5;4;2 229,00;*
;38818;        Малина с/м 2.5кг - Россия;Кантарелла;упак;2,5;4;1084,00;*
;38594;        Малина с/м 8кг - Беларусь;Ильенков ИП;упак;8;1;3 957,00;*
;39793;        Облепиха с/м 10кг - Россия;ПК ЮЖ;упак;10;1;2 256,00;*
;39504;        Фруктовая смесь компотная с/м 10кг - Россия;Холдинг МК;упак;10;1;1 324,00;*
;33831;        Черная смородина с/м 10кг - Китай;Xiamen Sinocharm;упак;10;1;2 938,00;*
;32156;        Черная смородина с/м 10кг - Китай;Liaocheng Haotian Food;упак;10;1;2 546,00;*
;39999;        Яблоки кубики с/м 10кг - Россия;Мой склад;упак;10;1;1 384,00;*
;;Овощи;;;;;;
;39283;        Бобы соевые очищ. Эдамаме с/м 0.5кг - Don Kreveton;Caoxian source of fresh ecological food;упак;0,5;20;230,00;*
;36859;        Брокколи с/м 10кг - Египет;Agro Green For Trade, Export & Food Processing;упак;10;1;1 645,00;*
;37121;        Брокколи с/м 10кг - Узбекистан;Ок Сув ФХ;упак;10;1;1 651,00;*
;39642;        Брокколи с/м 8кг - Россия;Кантарелла;упак;8;1;1 265,00;*
;38857;        Брокколи с/м 9кг - Египет;El Swedy;упак;9;1;1 554,00;*
;39576;        Брокколи с/м 9кг - Египет;The Rich Trade for Import and Export;упак;9;1;1 510,00;*
;33379;        Зеленый горошек с/м 10кг - Россия;РПК;упак;10;1;1226,00;*
;34584;        Зеленый горошек с/м 10кг- Россия;Кантарелла;упак;10;1;1101,00;*
;39998;        Кукуруза в початках с/м 12.5кг - Индия;MDA Agrocot;упак;12,5;1;2 163,00;*
;39356;        Кукуруза с/м 10кг - Индия;Natural Frozen & Dehydrated Foods;упак;10;1;1 813,00;*
;40006;        Овощная смесь мексиканская с/м 10кг - Россия;МК Холдинг;упак;10;1;1213,00;*
;40005;        Перец красный полоски с/м 11кг - Узбекистан;Oxalik Oltin Bog I Mevasi;упак;11;1;2 338,00;*
;37693;        Спаржа зеленая с/м 1кг - Китай;Rizhao Ruilin International Trading;упак;1;10;660,00;*
;39763;        Стручковая фасоль резаная с/м 10кг - Египет;Ibic International Trading;упак;10;1;1 312,00;*
;37665;        Цветная капуста с/м 11кг- Узбекистан;Oxalik Oltin Bog I Mevasi;упак;11;1;1247,00;*
;39419;        Шпинат резаный порционный с/м 10кг - Турция;Canakkale Altin Tarim Hayvancilik;упак;10;1;2 149,00;*
;36041;        Шпинат резаный порционный с/м 2.5кг - Китай;Qingdao Harthn-Ritune;упак;2,5;4;465,00;*
;32510;        Шпинат резаный порционный с/м 5кг - Китай;Liaocheng Haotian Food;упак;5;2;918,00;*
