18 сентября 2023 г. 10:06:44;;;;
Прайс-Лист;;;;
Консервация Хорека;;;;
"Печень минтая №6 240гр*24шт ТМ ""Доброфлот"" (В378) / Доброфлот охл / 0,24 / 24 / Южморрыбфлот";шт;12,00;200,00;
П/ф Мираторг зам;;;;
Ребрышки свиные с/м в/у ~2,5кг*2 (~5кг) / П/ф Мираторг зам /  / 5 / СК Короча;кг;6,17;-;
Рыба СВТФ;;;;
"Сайда потр б/г 1-2 ~25кг МК-0474 ""Орвар"" / Рыба /  / 25 / Мурманск";кг;353,04;250,00;
Скумбрия н/р 300-500 1*10 / Рыба СВТФ /  / 10 / Эквадор;кг;2 060,00;183,00;
Филе Пангасиуса Роз 220+ / Рыба СВТФ /  / 9,5 / Вьетнам;кг;399,00;230,00;
Хек тушка 80-200 2*5 кг СВТФ / Рыба СВТФ /  / 10 / Аргентина;кг;40,00;230,00;
Барилла свтф;;;;
"Спагетти № 5 ""Barilla"" 0,45кг ДЦ / Барилла / 0,45 / 24 / Barilla";шт;2 695,00;-;
Сыр ***;;;;
"Сырные палочки в панировке ""Моцарелла"" 1 кг*10 шт (ФРОСТ-А)*** / Сыр *** /  / 10 / Россия";кг;1 799,00;571,10;
Мультипро зам;;;;
Сырные палочки в панировке Моцарелла Alti 1кг / Мультипро зам / 1 / 8 / Мультипро;шт;300,00;-;
Сырные палочки в панировке Моцарелла Alti 1кг ТОМАТО / Мультипро зам / 1 / 10 / Мультипро;шт;3,00;-;
Пирожные;;;;
"Торт ""Киви-Клубника"" 650гр*6шт / Торты / 0,65 / 6 / Хлебпром";шт;12,00;262,10;
"Торт ""Персиковый йогурт"" 650гр*6шт / Пирожные / 0,65 / 6 / Хлебпром";шт;12,00;;
Палочки СВТФ;;;;
"Хлебец хр. ""Злаковый коктейль"" абрикос 90гр*20СВТФ / Палочки / 0,09 / 20 / Хлебпром";шт;2 595,00;33,38;
"Хлебец хр. ""Оригинальные""  90гр*20СВТФ / Палочки СВТФ / 0,09 / 20 / Хлебпром";шт;8 940,00;;
Корнишон;;;;
Цыпленок Корнишон (тушки ЦБ) 350+гр / Корнишон / 0,35 / 20 / Нерсисян М.Г. КФХ;шт;37,00;182,07;
Говядина зам;;;;
