Ценовая зона;Категория;Артикул;Названия артикула;Вложение;Цена без НДС;Цена с НДС;Дата старта;Дата завершения;
Sochi;Canned Food;130587;360Г ХАЛАПЕНЬО METRO CHEF РЕЗАНЫЙ МАРИНОВАННЫЙ;1;85,75;102,9;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;125467;1,415Л ПИКУЛИ СКАТЕРТЬ-САМОБРАНКА МАРИНОВАННЫЕ;1;410,37;492,44;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;125467;1,415Л ПИКУЛИ СКАТЕРТЬ-САМОБРАНКА МАРИНОВАННЫЕ;1;410,37;492,44;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;125467;1,415Л ПИКУЛИ СКАТЕРТЬ-САМОБРАНКА МАРИНОВАННЫЕ;1;410,37;492,44;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;205798;125ШТХ25МЛ СОУС HEINZ БАРБЕКЬЮ ДИП-ПОТ;1;1394,79;1673,75;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;205799;125ШТХ25МЛ СОУС HEINZ БРУСНИЧНЫЙ ДИП-ПОТ;1;1965,58;2358,7;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;205800;216ШТХ25МЛ СОУС HEINZ БАФФАЛО ДИП-ПОТ;1;2823,92;3388,7;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;205801;125ШТХ25МЛ СОУС HEINZ ГОРЧИЧНЫЙ ДИП-ПОТ;1;1480,62;1776,74;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;654462;190Г ШПРОТЫ ВКУСНЫЕ КОНСЕРВЫ РИЖСКИЕ CARAVELA;1;194,72;214,19;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;654462;190Г ШПРОТЫ ВКУСНЫЕ КОНСЕРВЫ РИЖСКИЕ CARAVELA;1;194,72;214,19;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;654462;190Г ШПРОТЫ ВКУСНЫЕ КОНСЕРВЫ РИЖСКИЕ CARAVELA;1;194,72;214,19;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;654461;240Г ШПРОТЫ ВКУСНЫЕ КОНСЕРВЫ РИЖСКИЕ CARAVELA;1;199,5;219,45;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;205802;125ШТХ25МЛ СОУС HEINZ ТОМАТНЫЙ КЕТЧУП ДИП-ПОТ;1;1341,14;1609,37;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;205804;125ШТХ25МЛ СОУС HEINZ КИСЛО-СЛАДКИЙ ДИП-ПОТ;1;1394,79;1673,75;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;125395;3,1Л ПЕРЕЦ ХАЛАПЕНЬО VITALAND КРАСНЫЙ;1;386,25;463,5;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;125387;850МЛ ПЕРСИКИ METRO CHEF ОЧИЩ ПОЛОВИНКИ В СИРОПЕ;1;255,5;306,6;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;125387;850МЛ ПЕРСИКИ METRO CHEF ОЧИЩ ПОЛОВИНКИ В СИРОПЕ;1;255,5;306,6;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;125387;850МЛ ПЕРСИКИ METRO CHEF ОЧИЩ ПОЛОВИНКИ В СИРОПЕ;1;255,5;306,6;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;125385;850МЛ АБРИКОСЫ METRO CHEF ОЧИЩ ПОЛОВИНКИ В СИРОПЕ;1;212,62;255,14;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;125385;850МЛ АБРИКОСЫ METRO CHEF ОЧИЩ ПОЛОВИНКИ В СИРОПЕ;1;212,62;255,14;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;125385;850МЛ АБРИКОСЫ METRO CHEF ОЧИЩ ПОЛОВИНКИ В СИРОПЕ;1;212,62;255,14;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;125384;425МЛ КЛУБНИКА METRO CHEF В СИРОПЕ;1;108,5;130,2;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;125384;425МЛ КЛУБНИКА METRO CHEF В СИРОПЕ;1;108,5;130,2;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;125384;425МЛ КЛУБНИКА METRO CHEF В СИРОПЕ;1;108,5;130,2;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;125383;425МЛ ГРУШИ METRO CHEF ОЧИЩ ПОЛОВИНКИ В СИРОПЕ;1;129,5;155,4;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;125383;425МЛ ГРУШИ METRO CHEF ОЧИЩ ПОЛОВИНКИ В СИРОПЕ;1;129,5;155,4;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;125383;425МЛ ГРУШИ METRO CHEF ОЧИЩ ПОЛОВИНКИ В СИРОПЕ;1;129,5;155,4;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;1271;150МЛ СОУС TABASCO КРАСНЫЙ ПЕРЕЧНЫЙ;1;582,8;699,36;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;667363;1КГ ПОМИДОРЫ POMI ПРОТЕРТЫЕ;1;206,5;247,8;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;667058;50Г ПАСТА AROY-D ТОМ ЯМ;1;47,17;56,6;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;667058;50Г ПАСТА AROY-D ТОМ ЯМ;1;47,17;56,6;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;207122;210Г ПЕРЕЦ ХАЛАПЕНЬО SAN MARCOS МАРИНОВАННЫЙ РЕЗАНЫЙ;1;170,82;204,98;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;125801;425Г МАНДАРИНЫ METRO CHEF В СИРОПЕ;1;100,62;120,74;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;125801;425Г МАНДАРИНЫ METRO CHEF В СИРОПЕ;1;100,62;120,74;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;427988;425Г МАСЛИНЫ MAESTRO DE OLIVA ГИГАНТСКИЕ С_К Ж_Б;1;270,38;324,46;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;427988;425Г МАСЛИНЫ MAESTRO DE OLIVA ГИГАНТСКИЕ С_К Ж_Б;1;270,38;324,46;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;208251;185Г ТУНЕЦ ПЕЛИКАН В МАСЛЕ ДЛЯ САЛАТОВ;1;120,79;132,87;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;208252;185Г ТУНЕЦ ПЕЛИКАН В СОБСТВЕННОМ СОКУ ДЛЯ САЛАТОВ;1;120,79;132,87;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;208253;1КГ ТУНЕЦ ПЕЛИКАН НАТУРАЛЬНЫЙ СКИПДЖЕК ФИЛЕ-КУСОЧКИ;1;794,97;874,47;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;208254;157Г АНЧОУСЫ MIKELE В ПОДСОЛНЕЧНОМ МАСЛЕ ФИЛЕ;1;428,59;471,45;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;208254;157Г АНЧОУСЫ MIKELE В ПОДСОЛНЕЧНОМ МАСЛЕ ФИЛЕ;1;428,59;471,45;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;208255;600_700Г АНЧОУСЫ MIKELE В ПОДСОЛНЕЧНОМ МАСЛЕ ФИЛЕ Ж_Б;1;1871,69;2058,86;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;208263;5КГ ГОРЧИЦА KUHNE СРЕДНЕ-ОСТРАЯ;1;1278,92;1534,7;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;205241;1Л СОУС APPEL ВОРЧЕСТЕР;1;1282,65;1539,18;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;205241;1Л СОУС APPEL ВОРЧЕСТЕР;1;1282,65;1539,18;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;94154;1КГ МУКА METRO CHEF ПАНИРОВОЧНАЯ;1;158,8;190,56;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;125094;340Г КУКУРУЗА METRO CHEF САХАРНАЯ;1;64,29;77,15;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;666883;640Г ВИНОГРАДНЫЕ ЛИСТЬЯ JANARAT;1;156,63;187,96;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;209125;270Г СОУС УСТРИЧНЫЙ METRO CHEF;1;174,12;208,94;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;209126;730Г СОУС УСТРИЧНЫЙ METRO CHEF;1;314,13;376,96;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;209126;730Г СОУС УСТРИЧНЫЙ METRO CHEF;1;314,13;376,96;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;209401;125ШТХ25МЛ СОУС HEINZ СО ВКУСОМ ВАСАБИ ДИП-ПОТ;1;1536,42;1843,7;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;94154;1КГ МУКА METRO CHEF ПАНИРОВОЧНАЯ;1;158,8;190,56;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;21418;330Г КУКУРУЗА METRO CHEF В ПОЧАТКАХ;1;111,12;133,34;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;21811;2,23КГ КУКУРУЗА METRO CHEF СЛАДКАЯ;1;428,3;513,96;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;427933;540Г ШАМПИНЬОНЫ BONDUELLE МАРИНОВАННЫЕ;1;240,63;288,76;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;427933;540Г ШАМПИНЬОНЫ BONDUELLE МАРИНОВАННЫЕ;1;240,63;288,76;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;427933;540Г ШАМПИНЬОНЫ BONDUELLE МАРИНОВАННЫЕ;1;240,63;288,76;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;426500;820Г АНАНАС ARO КОЛЬЦА В ЛЕГКОМ СИРОПЕ;1;145,05;174,06;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;650403;420Г ФАСОЛЬ КРАСНАЯ ARO НАТУРАЛЬНАЯ;1;40,25;48,3;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;650402;425Г ФАСОЛЬ КРАСНАЯ ARO В ТОМАТНОМ СОУСЕ;1;43,74;52,49;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;650401;420Г ФАСОЛЬ БЕЛАЯ ARO НАТУРАЛЬНАЯ;1;40,25;48,3;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;650400;425Г ФАСОЛЬ БЕЛАЯ ARO В ТОМАТНОМ СОУСЕ;1;43,74;52,49;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;422372;220МЛ СОУС SEN SOY РЫБНЫЙ;1;116,37;139,64;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;433267;300Г МАСЛИНЫ IBERICA МИНИ БЕЗ КОСТОЧКИ;1;100,68;120,82;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;422372;220МЛ СОУС SEN SOY РЫБНЫЙ;1;116,37;139,64;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;5586;420Г ОЛИВКИ IBERICA Б_К;1;156,63;187,96;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;649096;4,25КГ ОГУРЦЫ METRO CHEF РЕЗАНЫЕ;1;557,05;668,46;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;649095;4,25КГ ОГУРЦЫ METRO CHEF КУБИКИ;1;557,05;668,46;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;5592;300Г ОЛИВКИ IBERICA С ЛИМОНОМ;1;102,64;123,17;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;422355;100Г РИСОВАЯ БУМАГА SEN SOY;1;79,54;95,45;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;422262;230Г СОУС HEINZ ЧЕСНОЧНЫЙ;1;83,92;100,7;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;5592;300Г ОЛИВКИ IBERICA С ЛИМОНОМ;1;102,64;123,17;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;5592;300Г ОЛИВКИ IBERICA С ЛИМОНОМ;1;102,64;123,17;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;5659;300Г ОЛИВКИ IBERICA БЕЗ КОСТОЧКИ;1;101,68;122,02;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;645806;3,1Л ШАМПИНЬОНЫ ARO РЕЗАНЫЕ;1;565,65;678,78;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;5659;300Г ОЛИВКИ IBERICA БЕЗ КОСТОЧКИ;1;101,68;122,02;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;5659;300Г ОЛИВКИ IBERICA БЕЗ КОСТОЧКИ;1;101,68;122,02;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;211940;400Г ФАСОЛЬ БЕЛАЯ METRO CHEF НАТУРАЛЬНАЯ Ж_Б;1;61,16;73,39;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;211940;400Г ФАСОЛЬ БЕЛАЯ METRO CHEF НАТУРАЛЬНАЯ Ж_Б;1;61,16;73,39;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;211942;400Г ФАСОЛЬ БЕЛАЯ METRO CHEF В ТОМАТНОМ СОУСЕ Ж_Б;1;66,41;79,69;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;211942;400Г ФАСОЛЬ БЕЛАЯ METRO CHEF В ТОМАТНОМ СОУСЕ Ж_Б;1;66,41;79,69;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;211942;400Г ФАСОЛЬ БЕЛАЯ METRO CHEF В ТОМАТНОМ СОУСЕ Ж_Б;1;66,41;79,69;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;124768;370МЛ КУКУРУЗА IBERICA В ПОЧАТКАХ МАРИНОВАННАЯ;1;176,75;212,1;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;124768;370МЛ КУКУРУЗА IBERICA В ПОЧАТКАХ МАРИНОВАННАЯ;1;176,75;212,1;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;124768;370МЛ КУКУРУЗА IBERICA В ПОЧАТКАХ МАРИНОВАННАЯ;1;176,75;212,1;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;203992;330Г СПАРЖА METRO CHEF КОНСЕРВИРОВАННАЯ;1;279,12;334,94;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;213612;800Г КЕТЧУП HEINZ ТОМАТНЫЙ ПЛ_БУТ;1;170,8;204,96;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;213619;800Г КЕТЧУП HEINZ ДЛЯ ГРИЛЯ И ШАШЛЫКА ПЛ_БУТ;1;170,8;204,96;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;644812;105Г МЯСО КРИЛЯ АКВАМАРИН;1;194,44;213,88;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;203781;680Г ПАТИССОНЫ METRO CHEF МАРИНОВАННЫЕ;1;147,87;177,44;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;433267;300Г МАСЛИНЫ IBERICA МИНИ БЕЗ КОСТОЧКИ;1;100,68;120,82;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;214158;540Г ГРИБЫ МАСЛЯТА METRO CHEF МАРИНОВАННЫЕ;1;243,25;291,9;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;214158;540Г ГРИБЫ МАСЛЯТА METRO CHEF МАРИНОВАННЫЕ;1;243,25;291,9;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;124590;680Г ОГУРЦЫ METRO CHEF СОЛЕНЫЕ СТЕРИЛ;1;114,63;137,56;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;124590;680Г ОГУРЦЫ METRO CHEF СОЛЕНЫЕ СТЕРИЛ;1;114,63;137,56;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;657140;10КГ СОУС METRO CHEF СОЕВЫЙ КЛАССИЧЕСКИЙ;1;883,22;1059,86;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;124590;680Г ОГУРЦЫ METRO CHEF СОЛЕНЫЕ СТЕРИЛ;1;114,63;137,56;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;124589;1Л СОЕВЫЙ СОУС ARO КЛАССИЧЕСКИЙ;1;84,97;101,96;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;124588;680Г ОГУРЦЫ METRO CHEF МАРИНОВАННЫЕ СТЕРИЛ;1;105,87;127,04;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;126926;2,45КГ СОУС ТРИ-С ДЛЯ ГОВЯДИНЫ ГАЛЬБИ;1;1413,29;1695,95;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;126926;2,45КГ СОУС ТРИ-С ДЛЯ ГОВЯДИНЫ ГАЛЬБИ;1;1413,29;1695,95;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;126932;2,45КГ СОУС ТРИ-С ДЛЯ СВИНИНЫ ГАЛЬБИ ОСТРЫЙ;1;1413,29;1695,95;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;126932;2,45КГ СОУС ТРИ-С ДЛЯ СВИНИНЫ ГАЛЬБИ ОСТРЫЙ;1;1413,29;1695,95;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;433267;300Г МАСЛИНЫ IBERICA МИНИ БЕЗ КОСТОЧКИ;1;100,68;120,82;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;434098;338Г ГОВЯДИНА ГРОДФУД ТУШЕНАЯ;1;279,68;307,65;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;434098;338Г ГОВЯДИНА ГРОДФУД ТУШЕНАЯ;1;279,68;307,65;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;434098;338Г ГОВЯДИНА ГРОДФУД ТУШЕНАЯ;1;279,68;307,65;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;124065;720МЛ ТОМАТЫ METRO CHEF МАРИНОВАННЫЕ;1;74,29;89,15;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;124065;720МЛ ТОМАТЫ METRO CHEF МАРИНОВАННЫЕ;1;74,29;89,15;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;124065;720МЛ ТОМАТЫ METRO CHEF МАРИНОВАННЫЕ;1;74,29;89,15;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;124064;720МЛ ТОМАТЫ ЧЕРРИ METRO CHEF МАРИНОВАННЫЕ СТ_Б;1;93,55;112,26;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;124063;720МЛ АССОРТИ METRO CHEF КОРНИШОН_ЧЕРРИ С_Б;1;122,5;147;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;642568;1Л КЕТЧУП METRO CHEF ТОМАТНЫЙ;1;163,18;195,82;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;642568;1Л КЕТЧУП METRO CHEF ТОМАТНЫЙ;1;163,18;195,82;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;124063;720МЛ АССОРТИ METRO CHEF КОРНИШОН_ЧЕРРИ С_Б;1;122,5;147;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;124063;720МЛ АССОРТИ METRO CHEF КОРНИШОН_ЧЕРРИ С_Б;1;122,5;147;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;214907;20Л СОУС KIKKOMAN СОЕВЫЙ;1;9433,08;11319,7;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;123861;3,1КГ ПЕРСИКИ LORADO ПОЛОВИНКИ В СИРОПЕ;1;970,89;1165,07;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;123861;3,1КГ ПЕРСИКИ LORADO ПОЛОВИНКИ В СИРОПЕ;1;970,89;1165,07;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;123861;3,1КГ ПЕРСИКИ LORADO ПОЛОВИНКИ В СИРОПЕ;1;970,89;1165,07;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;215065;190Г СОУС METRO CHEF ПЕСТО ТОМАТНЫЙ;1;180,25;216,3;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;215065;190Г СОУС METRO CHEF ПЕСТО ТОМАТНЫЙ;1;180,25;216,3;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;215065;190Г СОУС METRO CHEF ПЕСТО ТОМАТНЫЙ;1;180,25;216,3;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;215066;190Г СОУС METRO CHEF ПЕСТО С ОЛИВКОВЫМ МАСЛОМ EV;1;187,98;225,58;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;215067;550Г СОУС METRO CHEF ПЕСТО ТОМАТНЫЙ;1;480,36;576,43;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;123584;3КГ СОУС MUTTI ТОМАТНЫЙ ДЛЯ ПАСТЫ;1;745,9;895,08;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;215290;230Г КАПЕРСЫ METRO CHEF ПЛОДЫ;1;157,5;189;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;215290;230Г КАПЕРСЫ METRO CHEF ПЛОДЫ;1;157,5;189;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;215290;230Г КАПЕРСЫ METRO CHEF ПЛОДЫ;1;157,5;189;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;215814;720Г ВИНОГРАДНЫЕ ЛИСТЬЯ ECOFOOD;1;166,25;199,5;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;123276;425МЛ ПЕРСИКИ LUTIK ОЧИЩЕННЫЕ ПОЛОВИНКИ В СИРОПЕ;1;165,38;198,46;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;422261;230Г СОУС HEINZ СЫРНЫЙ;1;83,92;100,7;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;94857;425МЛ МАНГО VITALAND ДОЛЬКИ;1;124,25;149,1;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;216375;1КГ ГОРЧИЦА HAAS ФРАНЦУЗСКАЯ ВЕДРО;1;193,98;232,78;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;216375;1КГ ГОРЧИЦА HAAS ФРАНЦУЗСКАЯ ВЕДРО;1;193,98;232,78;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;216376;1КГ ГОРЧИЦА HAAS ДИЖОНСКАЯ ВЕДРО;1;169,1;202,92;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;638657;1,8КГ ТОМАТЫ METRO CHEF МАРИНОВАННЫЕ;1;168,87;202,64;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;638657;1,8КГ ТОМАТЫ METRO CHEF МАРИНОВАННЫЕ;1;168,87;202,64;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;638657;1,8КГ ТОМАТЫ METRO CHEF МАРИНОВАННЫЕ;1;168,87;202,64;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;94857;425МЛ МАНГО VITALAND ДОЛЬКИ;1;124,25;149,1;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;422260;230Г СОУС HEINZ ЦЕЗАРЬ;1;123,38;148,06;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;216381;200Г СОУС HEINZ СЛАДКИЙ ЧИЛИ ДОЙ-ПАК;1;78,67;94,4;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;216382;200Г СОУС HEINZ ДЛЯ КУРИЦЫ ПЕРЕЧНО-ПРЯНЫЙ ДОЙ-ПАК;1;113,75;136,5;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;216383;200Г СОУС HEINZ ТЕРИЯКИ ДОЙ-ПАК;1;78,67;94,4;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;216384;200Г СОУС HEINZ ДЛЯ СТЕЙКА ЦИТРУСОВЫЙ ДОЙ-ПАК;1;130,38;156,46;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;638566;400Г СУП AROY-D ТОМ ЯМ;1;202,57;243,08;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;638566;400Г СУП AROY-D ТОМ ЯМ;1;202,57;243,08;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;638225;245Г ГОРБУША ВКУСНЫЕ КОНСЕРВЫ НАТУРАЛЬНАЯ;1;130,78;143,86;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;638225;245Г ГОРБУША ВКУСНЫЕ КОНСЕРВЫ НАТУРАЛЬНАЯ;1;130,78;143,86;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;638225;245Г ГОРБУША ВКУСНЫЕ КОНСЕРВЫ НАТУРАЛЬНАЯ;1;130,78;143,86;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;130070;700Г СОУС HEINZ ГОРЧИЧНЫЙ БАЛК;1;254,07;304,88;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;216385;200Г СОУС HEINZ ДЛЯ КУРИЦЫ КАРРИ-МАНГО ДОЙ-ПАК;1;130,38;156,46;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;132535;1050Г ЛАПША РАМЕН METRO CHEF;1;209,13;250,96;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;132535;1050Г ЛАПША РАМЕН METRO CHEF;1;209,13;250,96;23 Aug 2023;19 Sept 2023;
Sochi;Canned Food;216387;200Г СОУС HEINZ БРУСНИЧНЫЙ ДОЙ-ПАК;1;109,54;131,45;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;637450;1Л СОУС METRO CHEF СЛАДКИЙ ЧИЛИ ТАЙСКИЙ;1;247,2;296,64;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;637450;1Л СОУС METRO CHEF СЛАДКИЙ ЧИЛИ ТАЙСКИЙ;1;247,2;296,64;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;636289;3,1Л АНАНАС ARO КУСОЧКИ;1;642,89;771,47;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;636287;3КГ АНАНАС ARO КОЛЕЧКИ;1;574,22;689,06;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;216387;200Г СОУС HEINZ БРУСНИЧНЫЙ ДОЙ-ПАК;1;109,54;131,45;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;216388;200Г СОУС HEINZ БАРБЕКЮ ДОЙ-ПАК;1;78,67;94,4;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;216389;200Г СОУС HEINZ КИСЛО-СЛАДКИЙ ДОЙ-ПАК;1;78,67;94,4;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;635433;720Г КАПЕРСЫ METRO CHEF В ВИННОМ УКСУСЕ;1;393,98;472,78;14 Sept 2023;20 Sept 2023;
Sochi;Canned Food;635207;310Г МАСЛИНЫ IPOSEA БЕЛЛА ЧЕРИНЬОЛА БЕЗ ЖИДКОСТИ;1;305,48;366,58;16 Sept 2023;13 Oct 2023;
Sochi;Canned Food;635207;310Г МАСЛИНЫ IPOSEA БЕЛЛА ЧЕРИНЬОЛА БЕЗ ЖИДКОСТИ;1;305,48;366,58;7 Sept 2023;4 Oct 2023;
Sochi;Canned Food;132535;1050Г ЛАПША РАМЕН METRO CHEF;1;209,13;250,96;14 Sept 2023;20 Sept 2023;
