;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
Десерты - Пирожные;;;;
Кукуруза 425мл / Бояринъ;шт;74,27;;
Кукуруза 425мл / Принцесса Вкуса;шт;64,81;;
Кукуруза початки 370мл / Бояринъ;шт;181;;
Кукуруза сахарная 400г / RUSSHORECA;шт;69,8;;
Личи в сиропе Микадо 565г;шт;255;;
Манго ломтики в сиропе ARTIGIANO 425г / Тайланд;шт;132;;
Маслины 3100мл / Боярин;шт;887;;
Маслины б/к 300мл / Боярин;шт;98,72;;
Маслины б/к 300мл / Принцесса Вкуса;шт;103;;
Маслины б/к 345г КОМАРО / Италия;шт;156;;
Маслины б/к 350г Alisa / Испания;шт;148;;
Маслины резаные 3000мл Alisa / Испания;шт;1028;;
Маслины резаные 3100мл / Бояринъ;шт;962;;
Маслины резаные 3100мл КОМАРО;шт;1164;;
Маслята 3100мл / Бояринъ;шт;899;;
Маслята 314мл / Бояринъ;шт;120;;
Молоко кокосовое AROY-D 1л;шт;364;;
Молоко кокосовое AROY-D 400мл;шт;156;;
Молоко кокосовое AROY-D тетрапак 500мл;шт;189;;
"Морковь ""По-корейски"" 1кг / Тамбовские разносолы";шт;82,97;;
Огурцы 6-9см 3100мл / Бояринъ;шт;518;;
Огурцы 9-12см 3100мл / Бояринъ;шт;451;;
Огурцы 9-12см 3100мл / Южная Долина;шт;428;;
Огурцы маринованные 1,8кг (6шт. стекло) Дядя Ваня;шт;265;;
Огурцы маринованные корнишоны 3-6 см 4250мл / Экоферма;шт;625;;
Огурцы маринованные кубик 1кг / Добросот;шт;183;;
Огурцы маринованные целые 6-9 см 9кг;шт;1379;;
Огурцы маринованные целые 6-9см 1,8кг пакет;шт;289;;
Огурцы с зеленью 3л*4шт (стекло) / Грин Брим;шт;222;;
Огурцы Слайсы 4250мл / Бояринъ;шт;855;;
Огурцы слайсы пакет 1500мл / Добросот;шт;204;;
Огурцы солёные с зеленью 3л*4шт (стекло);шт;213;;
"Огурчики ""Скатерть-самобранка"" слайсы маринованные 3000мл";шт;547;;
Оливки б/к 300мл / Бояринъ;шт;100;;
Оливки б/к 3100мл / Бояринъ;шт;995;;
Оливки б/к 345г КОМАРО / Италия;шт;162;;
"Оливки б/к 950г ""Таджаске"" в оливковом масле ""Анфоссо""";шт;2092;;
Оливки б/к зелёные 350г Alisa / Испания;шт;157;;
Опята 3100мл / Южная Долина;шт;850;;
Опята маринованные 580мл / Бояринъ;шт;216;;
Опята Намеко 400г / Китай;шт;273;;
Опята отборные 3100мл / Бояринъ;шт;848;;
"Перец Халапеньо ""Скатерть Самобранка"" резаный зелёный 3кг VITALAND";шт;457;;
Перец Халапеньо резаный 3,1кг Южные Дали / Египет;шт;492;;
Перец Халапеньо резаный зелёный 3,1кг / Бояринъ;шт;563;;
Перец Халапеньо резаный зелёный 850мл Бояринъ;шт;275;;
Перец Халапеньо резаный зелёный маринованный 1100мл пакет / Бояринъ;шт;286;;
Персики половинки в сиропе 3100мл / Бояринъ;шт;650;;
Персики половинки в сиропе 850мл / Бояринъ;шт;203;;
"Пицца соус ""IL PIZZAIOLLO"" 4,05кг / Италия";шт;1163;;
Пицца соус DOLCE ITALIA 4,1кг / Италия;шт;1341;;
Пицца соус ароматизированный Мутти 4,1кг / Италия;шт;1512;;
Пицца соус ароматизированный Мутти 5кг пакет / Италия;шт;1731;;
Пицца соус классический Мутти 4,1кг / Италия;шт;1483;;
Повидло Яблочное 7кг / Тульский продукт;шт;895;;
"Салат из морской капусты ""Витаминный"" 3кг / Тамбовские разносолы";шт;546;;
Сливки кокосовые 20% AROY-D 560мл / Тайланд;шт;283;;
Томаты в собственном соку очищенные 2500г Pelati Novi / Италия;шт;658;;
Томаты в собственном соку очищенные 2500г Pelati Novi / Италия;шт;607;;
Томаты вяленые в масле 1,5л  Antica Napoli / Италия;шт;1355;;
Томаты вяленые в масле половинки пакет 1кг;шт;870;;
Томаты очищенные целые в томатном соке 2,5кг Мутти / Италия;шт;837;;
Томаты очищенные целые в томатном соке Antica Napoli 2,5кг / Италия;шт;673;;
Томаты очищенные целые в томатном соке Cavesina 2,5кг / Италия;шт;673;;
Томаты Черри маринованные 720мл / Бояринъ;шт;107;;
Томаты Черри Скатерть-самобранка маринованные 720мл ;шт;105;;
Трюфель чёрный резанный в масле Artigiano 130г;шт;2632;;
Тунец  в собственном соку 185г Пеликан / Тайланд;шт;158;;
Тунец в собственном соку 1,7 кг / Бояринъ;шт;1253;;
"Тунец филе в собственном соку  ""Artigiano"" 1,7кг";шт;1614;;
Фасоль белая натуральная 400г / RUSSHORECA;шт;62,87;;
Фасоль красная 425мл / Бояринъ;шт;62,54;;
Шампиньоны резаные 3100мл / Южная Долина;шт;403;;
Шампиньоны резаные 3100мл Bosco di Funghi;шт;709;;
Шампиньоны резаные с вешенками 3100мл / Бояринъ;шт;410;;
Шампиньоны резаные с вешенками 425мл / Бояринъ;шт;62,68;;
Шампиньоны целые 3100мл / Бояринъ;шт;749;;
Крупа Метака;;;;
Горох колотый 5*80г (10шт) Стандарт / Метака;шт;49,38;;
Горох колотый 800г (10шт) / Метака;шт;43,99;;
Гречневая Крупа 10кг / Метака;шт;675;;
Гречневая Крупа 3кг / Метака;шт;ждём;;
Гречневая крупа 5*80г Стандарт / Метака;шт;61,45;;
Гречневая Крупа 800г (10шт) / Метака;шт;63,12;;
Гречневая крупа 900г (10шт) Стандарт / Метака;шт;68,04;;
Гречневая Крупа Премиум 800г (10шт) / Метака;шт;73,69;;
Гречневая ядрица 5*100г (10шт) / Метака;шт;64;;
Крупа Пшеничная Артек 700г / Метака;шт;40,5;;
Кукурузная Крупа 800г (10шт) Стандарт / Метака;шт;51,6;;
Кукурузная Крупа Премиум 700г (10шт) / Метака;шт;45,95;;
Манная крупа 700г (10шт) / Метака;шт;44,26;;
Манная Крупа 800г (10шт) Стандарт / Метака;шт;49,33;;
Манная Крупа Премиум 700г (10шт) / Метака;шт;53,12;;
Овсяная Крупа 5*100г (10шт) / Метака;шт;59,74;;
Овсяная Крупа 800г (10шт) Стандарт / Метака;шт;53,43;;
Перловая Крупа 5*100г (10шт) / Метака;шт;47,33;;
Перловая Крупа 800г (10шт) / Метака;шт;31,68;;
Перловая Крупа 900г (10шт) Стандарт / Метака;шт;34,32;;
Пшеничная Крупа Премиум 700г  / Метака;шт;50,16;;
Пшеничная мелкодробленая Крупа 700г (10шт) / Метака;шт;30,88;;
Пшено 5*80г (10шт) Стандарт / Метака;шт;55,25;;
Пшено 800г (10шт) / Метака;шт;54,46;;
Пшено 900г (10шт) Стандарт / Метака;шт;51,43;;
Пшено шлифованное 5*100г  (10шт) / Метака;шт;61,74;;
Пшено шлифованное Премиум 800г (10шт) / Метака;шт;57,91;;
Рис Басмати Премиум 800г  / Метака;шт;264;;
Рис длиннозерный 5*100г (10шт) / Метака;шт;104;;
Рис Длиннозерный 800г (10шт) / Метака;шт;120;;
Рис длиннозерный 900г (10шт) Стандарт / Метака;шт;137;;
Рис длиннозерный Премиум 800г (10шт) / Метака;шт;129;;
Рис краснодарский 10кг / Метака;шт;1095;;
Рис Краснодарский 5*100г (10шт) / Метака;шт;100;;
Рис краснодарский 5*80г (10шт) Стандарт / Метака;шт;82,62;;
Рис краснодарский 5кг / Метака;шт;558;;
Рис краснодарский 900гр (10шт) Стандарт / Метака;шт;121;;
Рис Круглозерный 800г (10шт) / Метака;шт;105;;
Рис пропаренный 10кг / Метака;шт;1092;;
Рис пропаренный 5 кг / Метака;шт;553;;
Рис пропаренный 5*100г (10шт) / Метака;шт;93,3;;
Рис пропаренный 5*80г (10шт) Стандарт / Метака;шт;79,85;;
Рис Пропаренный 800г (10шт) / Метака;шт;105;;
Рис пропаренный 900г (10шт) Стандарт / Метака;шт;118;;
Рис янтарный Премиум 800г (10шт) / Метака;шт;112;;
Фасоль красная 800г Стандарт / Метака;шт;201;;
"Хлопья овсяные ""Геркулес"" 450г (10шт) Стандарт / Метака";шт;33,58;;
Хлопья овсяные ГЕРКУЛЕС 400г (10шт) / Метака;шт;49,63;;
Хлопья овсяные не требующие варки 400г (10шт) / Метака;шт;54,41;;
Хлопья овсяные ЭКСТРА 400г (10шт) / Метака;шт;54,8;;
Крупа, мука, макароны;;;;
Вермишель 5 кг ГОСТ / Ситно;шт;363;;
Геркулес хлопья овсяные 450г*10шт / Полновес;шт;32,41;;
Горох колотый 900г*10шт / Полновес;шт;49,7;;
Гречка 900г*10шт / Полновес;шт;72,75;;
Гречка ЗЕЛЁНАЯ непропаренная 10кг / Полновес;кг;175;;
"Лапша узкая ""Осень"" 3кг";кг;82,11;;
Макароны Лапша яичная 1,5кг ;шт;292;;
Макароны Перья 15кг / Ситно;кг;67,88;;
Макароны Перья 5 кг ГОСТ / Ситно;шт;362;;
Макароны Перья 5кг ГОСТ / Ситно;шт;362;;
Макароны Пружинки 15кг ГОСТ / Ситно;кг;67,71;;
Макароны Пружинки 5 кг ГОСТ / Ситно;шт;363;;
Макароны Рожки 20 кг ГОСТ / Ситно;кг;67,88;;
Макароны Спагетти 12кг / Пенза;кг;56,18;;
Макароны спагетти 18кг Старооскольские;кг;57,03;;
Макароны Спагетти высший сорт 12 кг ГОСТ / Петровская Нива;кг;60,8;;
Манная крупа 700г*10шт / Полновес;шт;45,81;;
Манная крупа Волгоград 25 кг;кг;50,42;;
